   70.00   -50.00  -250.00 02
   80.00   -50.00  -250.00 02
   90.00   -50.00  -250.00 02
  100.00   -50.00  -250.00 02
 -100.00   -40.00  -250.00 01
  -90.00   -40.00  -250.00 01
  -80.00   -40.00  -250.00 01
  -70.00   -40.00  -250.00 01
  -60.00   -40.00  -250.00 01
  -50.00   -40.00  -250.00 01
  -40.00   -40.00  -250.00 01
  -30.00   -40.00  -250.00 01
  -20.00   -40.00  -250.00 01
  -10.00   -40.00  -250.00 01
    0.00   -40.00  -250.00 02
   10.00   -40.00  -250.00 02
   20.00   -40.00  -250.00 02
   30.00   -40.00  -250.00 02
   40.00   -40.00  -250.00 02
   50.00   -40.00  -250.00 02
   60.00   -40.00  -250.00 02
   70.00   -40.00  -250.00 02
   80.00   -40.00  -250.00 02
   90.00   -40.00  -250.00 02
  100.00   -40.00  -250.00 02
 -100.00   -30.00  -250.00 01
  -90.00   -30.00  -250.00 01
  -80.00   -30.00  -250.00 01
  -70.00   -30.00  -250.00 01
  -60.00   -30.00  -250.00 01
  -50.00   -30.00  -250.00 01
  -40.00   -30.00  -250.00 01
  -30.00   -30.00  -250.00 01
  -20.00   -30.00  -250.00 01
  -10.00   -30.00  -250.00 01
    0.00   -30.00  -250.00 02
   10.00   -30.00  -250.00 02
   20.00   -30.00  -250.00 02
   30.00   -30.00  -250.00 02
   40.00   -30.00  -250.00 02
   50.00   -30.00  -250.00 02
   60.00   -30.00  -250.00 02
   70.00   -30.00  -250.00 02
   80.00   -30.00  -250.00 02
   90.00   -30.00  -250.00 02
  100.00   -30.00  -250.00 02
 -100.00   -20.00  -250.00 01
  -90.00   -20.00  -250.00 01
  -80.00   -20.00  -250.00 01
  -70.00   -20.00  -250.00 01
  -60.00   -20.00  -250.00 01
  -50.00   -20.00  -250.00 01
  -40.00   -20.00  -250.00 01
  -30.00   -20.00  -250.00 01
  -20.00   -20.00  -250.00 01
  -10.00   -20.00  -250.00 01
    0.00   -20.00  -250.00 02
   10.00   -20.00  -250.00 02
   20.00   -20.00  -250.00 02
   30.00   -20.00  -250.00 02
   40.00   -20.00  -250.00 02
   50.00   -20.00  -250.00 02
   60.00   -20.00  -250.00 02
   70.00   -20.00  -250.00 02
   80.00   -20.00  -250.00 02
   90.00   -20.00  -250.00 02
  100.00   -20.00  -250.00 02
 -100.00   -10.00  -250.00 01
  -90.00   -10.00  -250.00 01
  -80.00   -10.00  -250.00 01
  -70.00   -10.00  -250.00 01
  -60.00   -10.00  -250.00 01
  -50.00   -10.00  -250.00 01
  -40.00   -10.00  -250.00 01
  -30.00   -10.00  -250.00 01
  -20.00   -10.00  -250.00 01
  -10.00   -10.00  -250.00 01
    0.00   -10.00  -250.00 02
   10.00   -10.00  -250.00 02
   20.00   -10.00  -250.00 02
   30.00   -10.00  -250.00 02
   40.00   -10.00  -250.00 02
   50.00   -10.00  -250.00 02
   60.00   -10.00  -250.00 02
   70.00   -10.00  -250.00 02
   80.00   -10.00  -250.00 02
   90.00   -10.00  -250.00 02
  100.00   -10.00  -250.00 02
 -100.00     0.00  -250.00 01
  -90.00     0.00  -250.00 01
  -80.00     0.00  -250.00 01
  -70.00     0.00  -250.00 01
  -60.00     0.00  -250.00 01
  -50.00     0.00  -250.00 01
  -40.00     0.00  -250.00 01
  -30.00     0.00  -250.00 01
  -20.00     0.00  -250.00 01
  -10.00     0.00  -250.00 01
    0.00     0.00  -250.00 02
   10.00     0.00  -250.00 02
   20.00     0.00  -250.00 02
   30.00     0.00  -250.00 02
   40.00     0.00  -250.00 02
   50.00     0.00  -250.00 02
   60.00     0.00  -250.00 02
   70.00     0.00  -250.00 02
   80.00     0.00  -250.00 02
   90.00     0.00  -250.00 02
  100.00     0.00  -250.00 02
 -100.00    10.00  -250.00 01
  -90.00    10.00  -250.00 01
  -80.00    10.00  -250.00 01
  -70.00    10.00  -250.00 01
  -60.00    10.00  -250.00 01
  -50.00    10.00  -250.00 01
  -40.00    10.00  -250.00 01
  -30.00    10.00  -250.00 01
  -20.00    10.00  -250.00 01
  -10.00    10.00  -250.00 01
    0.00    10.00  -250.00 02
   10.00    10.00  -250.00 02
   20.00    10.00  -250.00 02
   30.00    10.00  -250.00 02
   40.00    10.00  -250.00 02
   50.00    10.00  -250.00 02
   60.00    10.00  -250.00 02
   70.00    10.00  -250.00 02
   80.00    10.00  -250.00 02
   90.00    10.00  -250.00 02
  100.00    10.00  -250.00 02
 -100.00    20.00  -250.00 01
  -90.00    20.00  -250.00 01
  -80.00    20.00  -250.00 01
  -70.00    20.00  -250.00 01
  -60.00    20.00  -250.00 01
  -50.00    20.00  -250.00 01
  -40.00    20.00  -250.00 01
  -30.00    20.00  -250.00 01
  -20.00    20.00  -250.00 01
  -10.00    20.00  -250.00 01
    0.00    20.00  -250.00 02
   10.00    20.00  -250.00 02
   20.00    20.00  -250.00 02
   30.00    20.00  -250.00 02
   40.00    20.00  -250.00 02
   50.00    20.00  -250.00 02
   60.00    20.00  -250.00 02
   70.00    20.00  -250.00 02
   80.00    20.00  -250.00 02
   90.00    20.00  -250.00 02
  100.00    20.00  -250.00 02
 -100.00    30.00  -250.00 01
  -90.00    30.00  -250.00 01
  -80.00    30.00  -250.00 01
  -70.00    30.00  -250.00 01
  -60.00    30.00  -250.00 01
  -50.00    30.00  -250.00 01
  -40.00    30.00  -250.00 01
  -30.00    30.00  -250.00 01
  -20.00    30.00  -250.00 01
  -10.00    30.00  -250.00 01
    0.00    30.00  -250.00 02
   10.00    30.00  -250.00 02
   20.00    30.00  -250.00 02
   30.00    30.00  -250.00 02
   40.00    30.00  -250.00 02
   50.00    30.00  -250.00 02
   60.00    30.00  -250.00 02
   70.00    30.00  -250.00 02
   80.00    30.00  -250.00 02
   90.00    30.00  -250.00 02
  100.00    30.00  -250.00 02
 -100.00    40.00  -250.00 01
  -90.00    40.00  -250.00 01
  -80.00    40.00  -250.00 01
  -70.00    40.00  -250.00 01
  -60.00    40.00  -250.00 01
  -50.00    40.00  -250.00 01
  -40.00    40.00  -250.00 01
  -30.00    40.00  -250.00 01
  -20.00    40.00  -250.00 01
  -10.00    40.00  -250.00 01
    0.00    40.00  -250.00 02
   10.00    40.00  -250.00 02
   20.00    40.00  -250.00 02
   30.00    40.00  -250.00 02
   40.00    40.00  -250.00 02
   50.00    40.00  -250.00 02
   60.00    40.00  -250.00 02
   70.00    40.00  -250.00 02
   80.00    40.00  -250.00 02
   90.00    40.00  -250.00 02
  100.00    40.00  -250.00 02
 -100.00    50.00  -250.00 01
  -90.00    50.00  -250.00 01
  -80.00    50.00  -250.00 01
  -70.00    50.00  -250.00 01
  -60.00    50.00  -250.00 01
  -50.00    50.00  -250.00 01
  -40.00    50.00  -250.00 01
  -30.00    50.00  -250.00 01
  -20.00    50.00  -250.00 01
  -10.00    50.00  -250.00 01
    0.00    50.00  -250.00 02
   10.00    50.00  -250.00 02
   20.00    50.00  -250.00 02
   30.00    50.00  -250.00 02
   40.00    50.00  -250.00 02
   50.00    50.00  -250.00 02
   60.00    50.00  -250.00 02
   70.00    50.00  -250.00 02
   80.00    50.00  -250.00 02
   90.00    50.00  -250.00 02
  100.00    50.00  -250.00 02
 -100.00   -50.00  -240.00 01
  -90.00   -50.00  -240.00 01
  -80.00   -50.00  -240.00 01
  -70.00   -50.00  -240.00 01
  -60.00   -50.00  -240.00 01
  -50.00   -50.00  -240.00 01
  -40.00   -50.00  -240.00 01
  -30.00   -50.00  -240.00 01
  -20.00   -50.00  -240.00 01
  -10.00   -50.00  -240.00 01
    0.00   -50.00  -240.00 02
   10.00   -50.00  -240.00 02
   20.00   -50.00  -240.00 02
   30.00   -50.00  -240.00 02
   40.00   -50.00  -240.00 02
   50.00   -50.00  -240.00 02
   60.00   -50.00  -240.00 02
   70.00   -50.00  -240.00 02
   80.00   -50.00  -240.00 02
   90.00   -50.00  -240.00 02
  100.00   -50.00  -240.00 02
 -100.00   -40.00  -240.00 01
  -90.00   -40.00  -240.00 01
  -80.00   -40.00  -240.00 01
  -70.00   -40.00  -240.00 01
  -60.00   -40.00  -240.00 01
  -50.00   -40.00  -240.00 01
  -40.00   -40.00  -240.00 01
  -30.00   -40.00  -240.00 01
  -20.00   -40.00  -240.00 01
  -10.00   -40.00  -240.00 01
    0.00   -40.00  -240.00 02
   10.00   -40.00  -240.00 02
   20.00   -40.00  -240.00 02
   30.00   -40.00  -240.00 02
   40.00   -40.00  -240.00 02
   50.00   -40.00  -240.00 02
   60.00   -40.00  -240.00 02
   70.00   -40.00  -240.00 02
   80.00   -40.00  -240.00 02
   90.00   -40.00  -240.00 02
  100.00   -40.00  -240.00 02
 -100.00   -30.00  -240.00 01
  -90.00   -30.00  -240.00 01
  -80.00   -30.00  -240.00 01
  -70.00   -30.00  -240.00 01
  -60.00   -30.00  -240.00 01
  -50.00   -30.00  -240.00 01
  -40.00   -30.00  -240.00 01
  -30.00   -30.00  -240.00 01
  -20.00   -30.00  -240.00 01
  -10.00   -30.00  -240.00 01
    0.00   -30.00  -240.00 02
   10.00   -30.00  -240.00 02
   20.00   -30.00  -240.00 02
   30.00   -30.00  -240.00 02
   40.00   -30.00  -240.00 02
   50.00   -30.00  -240.00 02
   60.00   -30.00  -240.00 02
   70.00   -30.00  -240.00 02
   80.00   -30.00  -240.00 02
   90.00   -30.00  -240.00 02
  100.00   -30.00  -240.00 02
 -100.00   -20.00  -240.00 01
  -90.00   -20.00  -240.00 01
  -80.00   -20.00  -240.00 01
  -70.00   -20.00  -240.00 01
  -60.00   -20.00  -240.00 01
  -50.00   -20.00  -240.00 01
  -40.00   -20.00  -240.00 01
  -30.00   -20.00  -240.00 01
  -20.00   -20.00  -240.00 01
  -10.00   -20.00  -240.00 01
    0.00   -20.00  -240.00 02
   10.00   -20.00  -240.00 02
   20.00   -20.00  -240.00 02
   30.00   -20.00  -240.00 02
   40.00   -20.00  -240.00 02
   50.00   -20.00  -240.00 02
   60.00   -20.00  -240.00 02
   70.00   -20.00  -240.00 02
   80.00   -20.00  -240.00 02
   90.00   -20.00  -240.00 02
  100.00   -20.00  -240.00 02
 -100.00   -10.00  -240.00 01
  -90.00   -10.00  -240.00 01
  -80.00   -10.00  -240.00 01
  -70.00   -10.00  -240.00 01
  -60.00   -10.00  -240.00 01
  -50.00   -10.00  -240.00 01
  -40.00   -10.00  -240.00 01
  -30.00   -10.00  -240.00 01
  -20.00   -10.00  -240.00 01
  -10.00   -10.00  -240.00 01
    0.00   -10.00  -240.00 02
   10.00   -10.00  -240.00 02
   20.00   -10.00  -240.00 02
   30.00   -10.00  -240.00 02
   40.00   -10.00  -240.00 02
   50.00   -10.00  -240.00 02
   60.00   -10.00  -240.00 02
   70.00   -10.00  -240.00 02
   80.00   -10.00  -240.00 02
   90.00   -10.00  -240.00 02
  100.00   -10.00  -240.00 02
 -100.00     0.00  -240.00 01
  -90.00     0.00  -240.00 01
  -80.00     0.00  -240.00 01
  -70.00     0.00  -240.00 01
  -60.00     0.00  -240.00 01
  -50.00     0.00  -240.00 01
  -40.00     0.00  -240.00 01
  -30.00     0.00  -240.00 01
  -20.00     0.00  -240.00 01
  -10.00     0.00  -240.00 01
    0.00     0.00  -240.00 02
   10.00     0.00  -240.00 02
   20.00     0.00  -240.00 02
   30.00     0.00  -240.00 02
   40.00     0.00  -240.00 02
   50.00     0.00  -240.00 02
   60.00     0.00  -240.00 02
   70.00     0.00  -240.00 02
   80.00     0.00  -240.00 02
   90.00     0.00  -240.00 02
  100.00     0.00  -240.00 02
 -100.00    10.00  -240.00 01
  -90.00    10.00  -240.00 01
  -80.00    10.00  -240.00 01
  -70.00    10.00  -240.00 01
  -60.00    10.00  -240.00 01
  -50.00    10.00  -240.00 01
  -40.00    10.00  -240.00 01
  -30.00    10.00  -240.00 01
  -20.00    10.00  -240.00 01
  -10.00    10.00  -240.00 01
    0.00    10.00  -240.00 02
   10.00    10.00  -240.00 02
   20.00    10.00  -240.00 02
   30.00    10.00  -240.00 02
   40.00    10.00  -240.00 02
   50.00    10.00  -240.00 02
   60.00    10.00  -240.00 02
   70.00    10.00  -240.00 02
   80.00    10.00  -240.00 02
   90.00    10.00  -240.00 02
  100.00    10.00  -240.00 02
 -100.00    20.00  -240.00 01
  -90.00    20.00  -240.00 01
  -80.00    20.00  -240.00 01
  -70.00    20.00  -240.00 01
  -60.00    20.00  -240.00 01
  -50.00    20.00  -240.00 01
  -40.00    20.00  -240.00 01
  -30.00    20.00  -240.00 01
  -20.00    20.00  -240.00 01
  -10.00    20.00  -240.00 01
    0.00    20.00  -240.00 02
   10.00    20.00  -240.00 02
   20.00    20.00  -240.00 02
   30.00    20.00  -240.00 02
   40.00    20.00  -240.00 02
   50.00    20.00  -240.00 02
   60.00    20.00  -240.00 02
   70.00    20.00  -240.00 02
   80.00    20.00  -240.00 02
   90.00    20.00  -240.00 02
  100.00    20.00  -240.00 02
 -100.00    30.00  -240.00 01
  -90.00    30.00  -240.00 01
  -80.00    30.00  -240.00 01
  -70.00    30.00  -240.00 01
  -60.00    30.00  -240.00 01
  -50.00    30.00  -240.00 01
  -40.00    30.00  -240.00 01
  -30.00    30.00  -240.00 01
  -20.00    30.00  -240.00 01
  -10.00    30.00  -240.00 01
    0.00    30.00  -240.00 02
   10.00    30.00  -240.00 02
   20.00    30.00  -240.00 02
   30.00    30.00  -240.00 02
   40.00    30.00  -240.00 02
   50.00    30.00  -240.00 02
   60.00    30.00  -240.00 02
   70.00    30.00  -240.00 02
   80.00    30.00  -240.00 02
   90.00    30.00  -240.00 02
  100.00    30.00  -240.00 02
 -100.00    40.00  -240.00 01
  -90.00    40.00  -240.00 01
  -80.00    40.00  -240.00 01
  -70.00    40.00  -240.00 01
  -60.00    40.00  -240.00 01
  -50.00    40.00  -240.00 01
  -40.00    40.00  -240.00 01
  -30.00    40.00  -240.00 01
  -20.00    40.00  -240.00 01
  -10.00    40.00  -240.00 01
    0.00    40.00  -240.00 02
   10.00    40.00  -240.00 02
   20.00    40.00  -240.00 02
   30.00    40.00  -240.00 02
   40.00    40.00  -240.00 02
   50.00    40.00  -240.00 02
   60.00    40.00  -240.00 02
   70.00    40.00  -240.00 02
   80.00    40.00  -240.00 02
   90.00    40.00  -240.00 02
  100.00    40.00  -240.00 02
 -100.00    50.00  -240.00 01
  -90.00    50.00  -240.00 01
  -80.00    50.00  -240.00 01
  -70.00    50.00  -240.00 01
  -60.00    50.00  -240.00 01
  -50.00    50.00  -240.00 01
  -40.00    50.00  -240.00 01
  -30.00    50.00  -240.00 01
  -20.00    50.00  -240.00 01
  -10.00    50.00  -240.00 01
    0.00    50.00  -240.00 02
   10.00    50.00  -240.00 02
   20.00    50.00  -240.00 02
   30.00    50.00  -240.00 02
   40.00    50.00  -240.00 02
   50.00    50.00  -240.00 02
   60.00    50.00  -240.00 02
   70.00    50.00  -240.00 02
   80.00    50.00  -240.00 02
   90.00    50.00  -240.00 02
  100.00    50.00  -240.00 02
 -100.00   -50.00  -230.00 01
  -90.00   -50.00  -230.00 01
  -80.00   -50.00  -230.00 01
  -70.00   -50.00  -230.00 01
  -60.00   -50.00  -230.00 01
  -50.00   -50.00  -230.00 01
  -40.00   -50.00  -230.00 01
  -30.00   -50.00  -230.00 01
  -20.00   -50.00  -230.00 01
  -10.00   -50.00  -230.00 01
    0.00   -50.00  -230.00 02
   10.00   -50.00  -230.00 02
   20.00   -50.00  -230.00 02
   30.00   -50.00  -230.00 02
   40.00   -50.00  -230.00 02
   50.00   -50.00  -230.00 02
   60.00   -50.00  -230.00 02
   70.00   -50.00  -230.00 02
   80.00   -50.00  -230.00 02
   90.00   -50.00  -230.00 02
  100.00   -50.00  -230.00 02
 -100.00   -40.00  -230.00 01
  -90.00   -40.00  -230.00 01
  -80.00   -40.00  -230.00 01
  -70.00   -40.00  -230.00 01
  -60.00   -40.00  -230.00 01
  -50.00   -40.00  -230.00 01
  -40.00   -40.00  -230.00 01
  -30.00   -40.00  -230.00 01
  -20.00   -40.00  -230.00 01
  -10.00   -40.00  -230.00 01
    0.00   -40.00  -230.00 02
   10.00   -40.00  -230.00 02
   20.00   -40.00  -230.00 02
   30.00   -40.00  -230.00 02
   40.00   -40.00  -230.00 02
   50.00   -40.00  -230.00 02
   60.00   -40.00  -230.00 02
   70.00   -40.00  -230.00 02
   80.00   -40.00  -230.00 02
   90.00   -40.00  -230.00 02
  100.00   -40.00  -230.00 02
 -100.00   -30.00  -230.00 01
  -90.00   -30.00  -230.00 01
  -80.00   -30.00  -230.00 01
  -70.00   -30.00  -230.00 01
  -60.00   -30.00  -230.00 01
  -50.00   -30.00  -230.00 01
  -40.00   -30.00  -230.00 01
  -30.00   -30.00  -230.00 01
  -20.00   -30.00  -230.00 01
  -10.00   -30.00  -230.00 01
    0.00   -30.00  -230.00 02
   10.00   -30.00  -230.00 02
   20.00   -30.00  -230.00 02
   30.00   -30.00  -230.00 02
   40.00   -30.00  -230.00 02
   50.00   -30.00  -230.00 02
   60.00   -30.00  -230.00 02
   70.00   -30.00  -230.00 02
   80.00   -30.00  -230.00 02
   90.00   -30.00  -230.00 02
  100.00   -30.00  -230.00 02
 -100.00   -20.00  -230.00 01
  -90.00   -20.00  -230.00 01
  -80.00   -20.00  -230.00 01
  -70.00   -20.00  -230.00 01
  -60.00   -20.00  -230.00 01
  -50.00   -20.00  -230.00 01
  -40.00   -20.00  -230.00 01
  -30.00   -20.00  -230.00 01
  -20.00   -20.00  -230.00 01
  -10.00   -20.00  -230.00 01
    0.00   -20.00  -230.00 02
   10.00   -20.00  -230.00 02
   20.00   -20.00  -230.00 02
   30.00   -20.00  -230.00 02
   40.00   -20.00  -230.00 02
   50.00   -20.00  -230.00 02
   60.00   -20.00  -230.00 02
   70.00   -20.00  -230.00 02
   80.00   -20.00  -230.00 02
   90.00   -20.00  -230.00 02
  100.00   -20.00  -230.00 02
 -100.00   -10.00  -230.00 01
  -90.00   -10.00  -230.00 01
  -80.00   -10.00  -230.00 01
  -70.00   -10.00  -230.00 01
  -60.00   -10.00  -230.00 01
  -50.00   -10.00  -230.00 01
  -40.00   -10.00  -230.00 01
  -30.00   -10.00  -230.00 01
  -20.00   -10.00  -230.00 01
  -10.00   -10.00  -230.00 01
    0.00   -10.00  -230.00 02
   10.00   -10.00  -230.00 02
   20.00   -10.00  -230.00 02
   30.00   -10.00  -230.00 02
   40.00   -10.00  -230.00 02
   50.00   -10.00  -230.00 02
   60.00   -10.00  -230.00 02
   70.00   -10.00  -230.00 02
   80.00   -10.00  -230.00 02
   90.00   -10.00  -230.00 02
  100.00   -10.00  -230.00 02
 -100.00     0.00  -230.00 01
  -90.00     0.00  -230.00 01
  -80.00     0.00  -230.00 01
  -70.00     0.00  -230.00 01
  -60.00     0.00  -230.00 01
  -50.00     0.00  -230.00 01
  -40.00     0.00  -230.00 01
  -30.00     0.00  -230.00 01
  -20.00     0.00  -230.00 01
  -10.00     0.00  -230.00 01
    0.00     0.00  -230.00 02
   10.00     0.00  -230.00 02
   20.00     0.00  -230.00 02
   30.00     0.00  -230.00 02
   40.00     0.00  -230.00 02
   50.00     0.00  -230.00 02
   60.00     0.00  -230.00 02
   70.00     0.00  -230.00 02
   80.00     0.00  -230.00 02
   90.00     0.00  -230.00 02
  100.00     0.00  -230.00 02
 -100.00    10.00  -230.00 01
  -90.00    10.00  -230.00 01
  -80.00    10.00  -230.00 01
  -70.00    10.00  -230.00 01
  -60.00    10.00  -230.00 01
  -50.00    10.00  -230.00 01
  -40.00    10.00  -230.00 01
  -30.00    10.00  -230.00 01
  -20.00    10.00  -230.00 01
  -10.00    10.00  -230.00 01
    0.00    10.00  -230.00 02
   10.00    10.00  -230.00 02
   20.00    10.00  -230.00 02
   30.00    10.00  -230.00 02
   40.00    10.00  -230.00 02
   50.00    10.00  -230.00 02
   60.00    10.00  -230.00 02
   70.00    10.00  -230.00 02
   80.00    10.00  -230.00 02
   90.00    10.00  -230.00 02
  100.00    10.00  -230.00 02
 -100.00    20.00  -230.00 01
  -90.00    20.00  -230.00 01
  -80.00    20.00  -230.00 01
  -70.00    20.00  -230.00 01
  -60.00    20.00  -230.00 01
  -50.00    20.00  -230.00 01
  -40.00    20.00  -230.00 01
  -30.00    20.00  -230.00 01
  -20.00    20.00  -230.00 01
  -10.00    20.00  -230.00 01
    0.00    20.00  -230.00 02
   10.00    20.00  -230.00 02
   20.00    20.00  -230.00 02
   30.00    20.00  -230.00 02
   40.00    20.00  -230.00 02
   50.00    20.00  -230.00 02
   60.00    20.00  -230.00 02
   70.00    20.00  -230.00 02
   80.00    20.00  -230.00 02
   90.00    20.00  -230.00 02
  100.00    20.00  -230.00 02
 -100.00    30.00  -230.00 01
  -90.00    30.00  -230.00 01
  -80.00    30.00  -230.00 01
  -70.00    30.00  -230.00 01
  -60.00    30.00  -230.00 01
  -50.00    30.00  -230.00 01
  -40.00    30.00  -230.00 01
  -30.00    30.00  -230.00 01
  -20.00    30.00  -230.00 01
  -10.00    30.00  -230.00 01
    0.00    30.00  -230.00 02
   10.00    30.00  -230.00 02
   20.00    30.00  -230.00 02
   30.00    30.00  -230.00 02
   40.00    30.00  -230.00 02
   50.00    30.00  -230.00 02
   60.00    30.00  -230.00 02
   70.00    30.00  -230.00 02
   80.00    30.00  -230.00 02
   90.00    30.00  -230.00 02
  100.00    30.00  -230.00 02
 -100.00    40.00  -230.00 01
  -90.00    40.00  -230.00 01
  -80.00    40.00  -230.00 01
  -70.00    40.00  -230.00 01
  -60.00    40.00  -230.00 01
  -50.00    40.00  -230.00 01
  -40.00    40.00  -230.00 01
  -30.00    40.00  -230.00 01
  -20.00    40.00  -230.00 01
  -10.00    40.00  -230.00 01
    0.00    40.00  -230.00 02
   10.00    40.00  -230.00 02
   20.00    40.00  -230.00 02
   30.00    40.00  -230.00 02
   40.00    40.00  -230.00 02
   50.00    40.00  -230.00 02
   60.00    40.00  -230.00 02
   70.00    40.00  -230.00 02
   80.00    40.00  -230.00 02
   90.00    40.00  -230.00 02
  100.00    40.00  -230.00 02
 -100.00    50.00  -230.00 01
  -90.00    50.00  -230.00 01
  -80.00    50.00  -230.00 01
  -70.00    50.00  -230.00 01
  -60.00    50.00  -230.00 01
  -50.00    50.00  -230.00 01
  -40.00    50.00  -230.00 01
  -30.00    50.00  -230.00 01
  -20.00    50.00  -230.00 01
  -10.00    50.00  -230.00 01
    0.00    50.00  -230.00 02
   10.00    50.00  -230.00 02
   20.00    50.00  -230.00 02
   30.00    50.00  -230.00 02
   40.00    50.00  -230.00 02
   50.00    50.00  -230.00 02
